
 R            Energy            Full point group -> Molecular point group

#chain
-----------------------------
0.75    -5.228559990567229  (correct geometry: dinfh->d2h)
0.75    -5.228559998037975  (geometry used for paper [identical]: dinfh->d2h )

1.00    -5.415393317729039
1.00    -5.415393317052960

1.50    -5.036292990930767
1.50    -5.036292992209682

2.00    -4.790988630450142
2.00    -4.790988646270424


#ring
-----------------------------
0.75    -5.151377556608638  (correct geometry: D10->d2h)
0.75    -5.151377121613720  (geometry used for paper: d2h->d2h)

1.00    -5.422958433080256
1.00    -5.422958410153136

1.50    -5.048051851646576
1.50    -5.048051836737367

2.00    -4.794397482841442
2.00    -4.794397493106293


#sheet
-----------------------------
0.75    -3.917633347737623  (correct symmetry: d2h->d2h)
0.75    -3.917633203962332  (geometry used for paper: d2h->d2h)

1.00    -4.891537720050219
1.00    -4.891537571349289

1.50    -4.903192467548984
1.50    -4.903192518202722

2.00    -4.739235385337397
2.00    -4.739235411313663


#pyramid
-----------------------------
0.75    -2.853672542375042  (correct symmetry: Td->c2v)
0.75    -2.853670661637562  (geometry used for paper: Cs->Cs)

1.00    -4.2693786411327
1.00    -4.2693792252100

1.50    -4.733458606893461
1.50    -4.733458608516635

2.00    -4.721814330134885
2.00    -4.721814378408260
