0.550    -3.737906710705
0.600    -4.295154638664
0.650    -4.687555424492
0.700    -4.962627627954
0.750    -5.152662921722
0.800    -5.280049646419
0.850    -5.360857214958
0.900    -5.406695720612
0.950    -5.426213747568
1.000    -5.425844018848
1.050    -5.410347554541
1.100    -5.384050194955
1.150    -5.349724526602
1.200    -5.310594356987
1.250    -5.268280977095
1.300    -5.224430134581
1.350    -5.180341088959
1.400    -5.137026021262
1.450    -5.095228846563
1.500    -5.055456666110
1.550    -5.018119733812
1.600    -4.983247159981
1.650    -4.951130230116
1.700    -4.921741560042
1.750    -4.895144935334
1.800    -4.870989937136
1.850    -4.849452270273
1.900    -4.830310529270
1.950    -4.813409169276
2.000    -4.798577335097
