0.500    -2.944523856664919
0.550    -3.736643722956998
0.600    -4.293274896029604
0.650    -4.685352940773599
0.700    -4.960082829710274
0.750    -5.149662860054621
0.800    -5.276553047215812
0.850    -5.356750238844497
0.900    -5.401887233049618
0.950    -5.420595019148456
1.000    -5.419404899473831
1.050    -5.403357559524826
1.100    -5.376425140596405
1.150    -5.341813515073154
1.200    -5.302190195386044
1.250    -5.259869507400717
1.300    -5.216989396316094
1.350    -5.175720673714596
1.400    -5.138595933182064
1.450    -5.109171934821409
1.500    -5.093709540651934
1.550    -5.106684096637942
1.600    -5.197853506595364
1.650    -5.719673890923906
