0.500     1.931932094981899
0.550     0.421645810904418
0.600    -0.728868641472300
0.650    -1.616614129193029
0.700    -2.308523738745571
0.750    -2.851758331612980
0.800    -3.280254797294246
0.850    -3.618969308289116
0.900    -3.886648974738675
0.950    -4.097649550619172
1.000    -4.263127236298094
1.050    -4.391867021388343
1.100    -4.490851221820227
1.150    -4.565671855783497
1.200    -4.620839185024662
1.250    -4.660016465126716
1.300    -4.686198034437252
1.350    -4.701849606260926
1.400    -4.709015778627860
1.450    -4.709403644548756
1.500    -4.704447926864352
1.550    -4.695360788744002
1.600    -4.683170811569122
1.650    -4.668753269580043
1.700    -4.652853796909107
1.750    -4.636107336686586
1.800    -4.619053522408796
1.850    -4.602149037095741
1.900    -4.585778664666767
1.950    -4.570264261210945
2.000    -4.555871932488261
