0.500    -3.415489406963109
0.550    -4.068112345050805
0.600    -4.527678475625109
0.650    -4.850609813756185
0.700    -5.075058206386447
0.750    -5.227455085050315
0.800    -5.326530071387288
0.850    -5.385838758221444
0.900    -5.415381863042580
0.950    -5.422661951208558
1.000    -5.413389335003819
1.050    -5.391966849147525
1.100    -5.361832069768972
1.150    -5.325705049266525
1.200    -5.285772257489666
1.250    -5.243828724060011
1.300    -5.201398380366701
1.350    -5.159859921414707
1.400    -5.120638303006864
1.450    -5.085657685435113
1.500    -5.058988356436698
1.550    -5.057437450063437
