0.800    -5.328359367880
0.850    -5.387913351462
0.900    -5.417741011125
0.950    -5.425317108701
1.000    -5.416339992310
1.050    -5.395196678915
1.100    -5.365298015576
1.150    -5.329315404746
1.200    -5.289359257739
1.250    -5.247104451641
1.300    -5.203886024436
1.350    -5.160760355153
1.400    -5.118556689405
1.450    -5.077903142940
1.500    -5.039260948050
1.550    -5.002953824705
1.600    -4.969196435485
1.650    -4.938122072032
1.700    -4.909771472587
1.750    -4.884128142047
1.800    -4.861114517990
1.850    -4.840606520654
1.900    -4.822455143598
1.950    -4.806492535402
2.000    -4.792536063469
