0.500    -3.415942902563838
0.550    -4.068672119927811
0.600    -4.528355964903451
0.650    -4.851417115592037
0.700    -5.076007898030158
0.750    -5.228559998037975
0.800    -5.327802794314245
0.850    -5.387290548503694
0.900    -5.417020621109609
0.950    -5.424488800896407
1.000    -5.415393317052960
1.050    -5.394116881541926
1.100    -5.364065026977658
1.150    -5.327908092313676
1.200    -5.287756206352602
1.250    -5.245286356060292
1.300    -5.201834687175405
1.350    -5.158463557538293
1.400    -5.116010471079901
1.450    -5.075124311913868
1.500    -5.036292992209682
1.550    -4.999865577700218
1.600    -4.966071083758568
1.650    -4.935035404496394
1.700    -4.906797231661572
1.750    -4.881323337478864
1.800    -4.858523240615612
1.850    -4.838263049938534
1.900    -4.820378180072326
1.950    -4.804684636600138
2.000    -4.790988646270424
2.050    -4.779094523771005
2.100    -4.768810788853514
2.150    -4.759954652148678
2.200    -4.752355061821027
2.250    -4.745854543270232
2.300    -4.740310074279945
2.350    -4.735593225859642
2.400    -4.731589772821159
2.450    -4.728198945187944
2.500    -4.725332457277441
