0.500     0.28880446987237
0.550    -1.06655028696093
0.600    -2.07157664580182
0.650    -2.82335215341699
0.700    -3.38842753724604
0.750    -3.81358550295976
0.800    -4.13242070864518
0.850    -4.36952859654738
0.900    -4.54320853708206
0.950    -4.66727538782923
1.000    -4.75227861499683
1.050    -4.80635926808475
1.100    -4.83585770103492
1.150    -4.84575402888761
1.200    -4.83999075682034
1.250    -4.82171292017836
1.300    -4.79345098075435
1.350    -4.75725431932178
1.400    -4.71479647249450
1.450    -4.66745683766820
1.500    -4.61637689739464
1.550    -4.56250946883759
1.600    -4.50665287049350
1.650    -4.44948171912741
1.700    -4.39156362480552
1.750    -4.33337936236073
1.800    -4.27533485126455
1.850    -4.21777523203494
1.900    -4.16098916499183
1.950    -4.10521867598865
2.000    -4.05066745687632
